sample	metabolite	isotopologue	area	area_corrected_IS	isotopologue_fraction	mean_enrichment
050417_T18-EFF_M0_03_93	Aspartate	3	7564.0	7564.0	0.0018350618595402142	0.0013762963946551607
050417_T18-EFF_M0_03_93	Aspartate	4	8835.0	0.0	0.0	0.0013762963946551607
050417_T18-EFF_M0_03_93	GSH	0	1841552.0	1841552.0	1.0	0.0
050417_T18-EFF_M0_03_93	GSH	1	171513.0	171513.0	0.0	0.0
050417_T18-EFF_M0_03_93	GSH	2	0.0	0.0	0.0	0.0
050417_T18-EFF_M0_03_93	GSH	3	0.0	0.0	0.0	0.0
050417_T18-EFF_M0_03_93	GSH	4	0.0	0.0	0.0	0.0
050417_T18-EFF_M0_03_93	GSH	5	0.0	0.0	0.0	0.0
050417_T18-EFF_M0_03_93	GSH	6	0.0	0.0	0.0	0.0
050417_T18-EFF_M0_03_93	GSH	7	0.0	0.0	0.0	0.0
050417_T18-EFF_M0_03_93	GSH	8	0.0	0.0	0.0	0.0
050417_T18-EFF_M0_03_93	GSH	9	0.0	0.0	0.0	0.0
050417_T18-EFF_M0_03_93	GSH	10	0.0	0.0	0.0	0.0
050417_T18-EFF_M0_03_93	GSSG	0	9411343.0	9411343.0	1.0	0.0
050417_T18-EFF_M0_03_93	GSSG	1	1989480.0	1989480.0	0.0	0.0
050417_T18-EFF_M0_03_93	GSSG	2	57536.0	57536.0	0.0	0.0
050417_T18-EFF_M0_03_93	GSSG	3	0.0	0.0	0.0	0.0
050417_T18-EFF_M0_03_93	GSSG	4	0.0	0.0	0.0	0.0
050417_T18-EFF_M0_03_93	GSSG	5	0.0	0.0	0.0	0.0
050417_T18-EFF_M0_03_93	GSSG	6	0.0	0.0	0.0	0.0
050417_T18-EFF_M0_03_93	GSSG	7	0.0	0.0	0.0	0.0
050417_T18-EFF_M0_03_93	GSSG	8	0.0	0.0	0.0	0.0
050417_T18-EFF_M0_03_93	GSSG	9	0.0	0.0	0.0	0.0
050417_T18-EFF_M0_03_93	GSSG	10	0.0	0.0	0.0	0.0
050417_T18-EFF_M0_03_93	GSSG	11	0.0	0.0	0.0	0.0
050417_T18-EFF_M0_03_93	GSSG	12	0.0	0.0	0.0	0.0
050417_T18-EFF_M0_03_93	GSSG	13	0.0	0.0	0.0	0.0
050417_T18-EFF_M0_03_93	GSSG	14	0.0	0.0	0.0	0.0
050417_T18-EFF_M0_03_93	GSSG	15	0.0	0.0	0.0	0.0
050417_T18-EFF_M0_03_93	GSSG	16	0.0	0.0	0.0	0.0
050417_T18-EFF_M0_03_93	GSSG	17	0.0	0.0	0.0	0.0
050417_T18-EFF_M0_03_93	GSSG	18	0.0	0.0	0.0	0.0
050417_T18-EFF_M0_03_93	GSSG	19	0.0	0.0	0.0	0.0
050417_T18-EFF_M0_03_93	GSSG	20	0.0	0.0	0.0	0.0
050417_T18-EFF_M0_03_93	Glutamate	0	17488609.0	17488609.0	0.9995211846444375	0.00019152614222504565
050417_T18-EFF_M0_03_93	Glutamate	1	883669.0	883669.0	0.0	0.00019152614222504565
050417_T18-EFF_M0_03_93	Glutamate	2	32120.0	32120.0	0.00047881535556261413	0.00019152614222504565
050417_T18-EFF_M0_03_93	Glutamate	3	0.0	0.0	0.0	0.00019152614222504565
050417_T18-EFF_M0_03_93	Glutamate	4	0.0	0.0	0.0	0.00019152614222504565
050417_T18-EFF_M0_03_93	Glutamate	5	20396.0	0.0	0.0	0.00019152614222504565
050417_T18-EFF_M0_03_93	Glutamine	0	538557.0	538557.0	1.0	0.0
050417_T18-EFF_M0_03_93	Glutamine	1	23200.0	23200.0	0.0	0.0
050417_T18-EFF_M0_03_93	Glutamine	2	0.0	0.0	0.0	0.0
050417_T18-EFF_M0_03_93	Glutamine	3	0.0	0.0	0.0	0.0
050417_T18-EFF_M0_03_93	Glutamine	4	0.0	0.0	0.0	0.0
050417_T18-EFF_M0_03_93	Glutamine	5	0.0	0.0	0.0	0.0
050417_T18-EFF_M0_03_93	Glycine	0	5373030.0	5373030.0	1.0	0.0
050417_T18-EFF_M0_03_93	Glycine	1	77515.0	77515.0	0.0	0.0
050417_T18-EFF_M0_03_93	Glycine	2	0.0	0.0	0.0	0.0
050417_T18-EFF_M0_03_93	Histidine	0	2719756.0	2719756.0	1.0	0.0
050417_T18-EFF_M0_03_93	Histidine	1	147016.0	147016.0	0.0	0.0
050417_T18-EFF_M0_03_93	Histidine	2	0.0	0.0	0.0	0.0
050417_T18-EFF_M0_03_93	Histidine	3	0.0	0.0	0.0	0.0
050417_T18-EFF_M0_03_93	Histidine	4	0.0	0.0	0.0	0.0
050417_T18-EFF_M0_03_93	Histidine	5	0.0	0.0	0.0	0.0
050417_T18-EFF_M0_03_93	Histidine	6	0.0	0.0	0.0	0.0
050417_T18-EFF_M0_03_93	Isoleucine	0	7996255.0	7996255.0	1.0	0.0
050417_T18-EFF_M0_03_93	Isoleucine	1	475584.0	475584.0	0.0	0.0
050417_T18-EFF_M0_03_93	Isoleucine	2	6421.0	6421.0	0.0	0.0
050417_T18-EFF_M0_03_93	Isoleucine	3	0.0	0.0	0.0	0.0
050417_T18-EFF_M0_03_93	Isoleucine	4	0.0	0.0	0.0	0.0
050417_T18-EFF_M0_03_93	Isoleucine	5	0.0	0.0	0.0	0.0
050417_T18-EFF_M0_03_93	Isoleucine	6	21538.0	0.0	0.0	0.0
050417_T18-EFF_M0_03_93	Leucine	0	9023297.0	9023297.0	1.0	0.0
050417_T18-EFF_M0_03_93	Leucine	1	548627.0	548627.0	0.0	0.0
050417_T18-EFF_M0_03_93	Leucine	2	0.0	0.0	0.0	0.0
050417_T18-EFF_M0_03_93	Leucine	3	0.0	0.0	0.0	0.0
050417_T18-EFF_M0_03_93	Leucine	4	0.0	0.0	0.0	0.0
050417_T18-EFF_M0_03_93	Leucine	5	0.0	0.0	0.0	0.0
050417_T18-EFF_M0_03_93	Leucine	6	39379.0	0.0	0.0	0.0
050417_T18-EFF_M0_03_93	Lysine	0	3094167.0	3094167.0	1.0	0.0
050417_T18-EFF_M0_03_93	Lysine	1	168619.0	168619.0	0.0	0.0
050417_T18-EFF_M0_03_93	Lysine	2	0.0	0.0	0.0	0.0
050417_T18-EFF_M0_03_93	Lysine	3	0.0	0.0	0.0	0.0
050417_T18-EFF_M0_03_93	Lysine	4	0.0	0.0	0.0	0.0
050417_T18-EFF_M0_03_93	Lysine	5	0.0	0.0	0.0	0.0
050417_T18-EFF_M0_03_93	Lysine	6	0.0	0.0	0.0	0.0
050417_T18-EFF_M0_03_93	Methionine	0	1883038.0	1883038.0	1.0	0.0
050417_T18-EFF_M0_03_93	Methionine	1	83576.0	83576.0	0.0	0.0
050417_T18-EFF_M0_03_93	Methionine	2	0.0	0.0	0.0	0.0
050417_T18-EFF_M0_03_93	Methionine	3	0.0	0.0	0.0	0.0
050417_T18-EFF_M0_03_93	Methionine	4	0.0	0.0	0.0	0.0
050417_T18-EFF_M0_03_93	Methionine	5	0.0	0.0	0.0	0.0
050417_T18-EFF_M0_03_93	Phenylalanine	0	5456787.0	5456787.0	1.0	0.0
050417_T18-EFF_M0_03_93	Phenylalanine	1	512125.0	512125.0	0.0	0.0
050417_T18-EFF_M0_03_93	Phenylalanine	2	15958.0	15958.0	0.0	0.0
050417_T18-EFF_M0_03_93	Phenylalanine	3	0.0	0.0	0.0	0.0
050417_T18-EFF_M0_03_93	Phenylalanine	4	0.0	0.0	0.0	0.0
050417_T18-EFF_M0_03_93	Phenylalanine	5	0.0	0.0	0.0	0.0
050417_T18-EFF_M0_03_93	Phenylalanine	6	0.0	0.0	0.0	0.0
050417_T18-EFF_M0_03_93	Phenylalanine	7	0.0	0.0	0.0	0.0
050417_T18-EFF_M0_03_93	Phenylalanine	8	0.0	0.0	0.0	0.0
050417_T18-EFF_M0_03_93	Phenylalanine	9	16978.0	0.0	0.0	0.0
050417_T18-EFF_M0_03_93	Proline	0	2431853.0	2431853.0	1.0	0.0
050417_T18-EFF_M0_03_93	Proline	1	102741.0	102741.0	0.0	0.0
050417_T18-EFF_M0_03_93	Proline	2	0.0	0.0	0.0	0.0
050417_T18-EFF_M0_03_93	Proline	3	0.0	0.0	0.0	0.0
050417_T18-EFF_M0_03_93	Proline	4	0.0	0.0	0.0	0.0
050417_T18-EFF_M0_03_93	Proline	5	13146.0	0.0	0.0	0.0
050417_T18-EFF_M0_03_93	Serine	0	7313339.0	7313339.0	1.0	0.0
050417_T18-EFF_M0_03_93	Serine	1	164294.0	164294.0	0.0	0.0
050417_T18-EFF_M0_03_93	Serine	2	0.0	0.0	0.0	0.0
050417_T18-EFF_M0_03_93	Serine	3	0.0	0.0	0.0	0.0
050417_T18-EFF_M0_03_93	Threonine	0	14137215.0	14137215.0	1.0	0.0
050417_T18-EFF_M0_03_93	Threonine	1	540841.0	540841.0	0.0	0.0
050417_T18-EFF_M0_03_93	Threonine	2	0.0	0.0	0.0	0.0
050417_T18-EFF_M0_03_93	Threonine	3	0.0	0.0	0.0	0.0
050417_T18-EFF_M0_03_93	Threonine	4	0.0	0.0	0.0	0.0
050417_T18-EFF_M0_03_93	Tryptophan	0	1591683.0	1591683.0	1.0	0.0
050417_T18-EFF_M0_03_93	Tryptophan	1	167273.0	167273.0	0.0	0.0
050417_T18-EFF_M0_03_93	Tryptophan	2	0.0	0.0	0.0	0.0
050417_T18-EFF_M0_03_93	Tryptophan	3	0.0	0.0	0.0	0.0
050417_T18-EFF_M0_03_93	Tryptophan	4	0.0	0.0	0.0	0.0
050417_T18-EFF_M0_03_93	Tryptophan	5	0.0	0.0	0.0	0.0
050417_T18-EFF_M0_03_93	Tryptophan	6	0.0	0.0	0.0	0.0
050417_T18-EFF_M0_03_93	Tryptophan	7	0.0	0.0	0.0	0.0
050417_T18-EFF_M0_03_93	Tryptophan	8	0.0	0.0	0.0	0.0
050417_T18-EFF_M0_03_93	Tryptophan	9	0.0	0.0	0.0	0.0
050417_T18-EFF_M0_03_93	Tryptophan	10	0.0	0.0	0.0	0.0
050417_T18-EFF_M0_03_93	Tryptophan	11	0.0	0.0	0.0	0.0
050417_T18-EFF_M0_03_93	Tyrosine	0	3540555.0	3540555.0	1.0	0.0
050417_T18-EFF_M0_03_93	Tyrosine	1	170636.0	170636.0	0.0	0.0
050417_T18-EFF_M0_03_93	Tyrosine	2	0.0	0.0	0.0	0.0
050417_T18-EFF_M0_03_93	Tyrosine	3	0.0	0.0	0.0	0.0
050417_T18-EFF_M0_03_93	Tyrosine	4	0.0	0.0	0.0	0.0
050417_T18-EFF_M0_03_93	Tyrosine	5	0.0	0.0	0.0	0.0
050417_T18-EFF_M0_03_93	Tyrosine	6	0.0	0.0	0.0	0.0
050417_T18-EFF_M0_03_93	Tyrosine	7	0.0	0.0	0.0	0.0
050417_T18-EFF_M0_03_93	Tyrosine	8	0.0	0.0	0.0	0.0
050417_T18-EFF_M0_03_93	Tyrosine	9	0.0	0.0	0.0	0.0
050417_T18-EFF_M0_03_93	Valine	0	2990885.0	2990885.0	1.0	0.0
050417_T18-EFF_M0_03_93	Valine	1	143601.0	143601.0	0.0	0.0
050417_T18-EFF_M0_03_93	Valine	2	0.0	0.0	0.0	0.0
050417_T18-EFF_M0_03_93	Valine	3	0.0	0.0	0.0	0.0
050417_T18-EFF_M0_03_93	Valine	4	0.0	0.0	0.0	0.0
050417_T18-EFF_M0_03_93	Valine	5	12579.0	0.0	0.0	0.0
050417_T18-EFF_M0_03_93	pyroglutamate	0	2900016.0		1.0	0.0
050417_T18EFF_M0_01_94	Alanine	0	5376271.0	5376271.0	1.0	0.0
050417_T18EFF_M0_01_94	Alanine	1	113620.0	113620.0	0.0	0.0
050417_T18EFF_M0_01_94	Alanine	2	0.0	0.0	0.0	0.0
050417_T18EFF_M0_01_94	Alanine	3	13242.0	0.0	0.0	0.0
050417_T18EFF_M0_01_94	Arginine	0	9444487.0	9444487.0	1.0	0.0
050417_T18EFF_M0_01_94	Arginine	1	560234.0	560234.0	0.0	0.0
050417_T18EFF_M0_01_94	Arginine	2	8843.0	8843.0	0.0	0.0
050417_T18EFF_M0_01_94	Arginine	3	0.0	0.0	0.0	0.0
050417_T18EFF_M0_01_94	Arginine	4	0.0	0.0	0.0	0.0
050417_T18EFF_M0_01_94	Arginine	5	0.0	0.0	0.0	0.0
050417_T18EFF_M0_01_94	Arginine	6	0.0	0.0	0.0	0.0
050417_T18EFF_M0_01_94	Asparagine	0	355801.0	355801.0	1.0	0.0
050417_T18EFF_M0_01_94	Asparagine	1	8753.0	8753.0	0.0	0.0
050417_T18EFF_M0_01_94	Asparagine	2	0.0	0.0	0.0	0.0
050417_T18EFF_M0_01_94	Asparagine	3	0.0	0.0	0.0	0.0
050417_T18EFF_M0_01_94	Asparagine	4	0.0	0.0	0.0	0.0
050417_T18EFF_M0_01_94	Aspartate	0	3709062.0	3709062.0	0.9959128738125625	0.003065344640578037
050417_T18EFF_M0_01_94	Aspartate	1	117092.0	117092.0	0.0	0.003065344640578037
050417_T18EFF_M0_01_94	Aspartate	2	0.0	0.0	0.0	0.003065344640578037
050417_T18EFF_M0_01_94	Aspartate	3	15454.0	15454.0	0.004087126187437382	0.003065344640578037
050417_T18EFF_M0_01_94	Aspartate	4	8105.0	0.0	0.0	0.003065344640578037
050417_T18EFF_M0_01_94	GSH	0	1023221.0	1023221.0	1.0	0.0
050417_T18EFF_M0_01_94	GSH	1	92660.0	92660.0	0.0	0.0
050417_T18EFF_M0_01_94	GSH	2	0.0	0.0	0.0	0.0
050417_T18EFF_M0_01_94	GSH	3	0.0	0.0	0.0	0.0
050417_T18EFF_M0_01_94	GSH	4	0.0	0.0	0.0	0.0
050417_T18EFF_M0_01_94	GSH	5	0.0	0.0	0.0	0.0
050417_T18EFF_M0_01_94	GSH	6	0.0	0.0	0.0	0.0
050417_T18EFF_M0_01_94	GSH	7	0.0	0.0	0.0	0.0
050417_T18EFF_M0_01_94	GSH	8	0.0	0.0	0.0	0.0
050417_T18EFF_M0_01_94	GSH	9	0.0	0.0	0.0	0.0
050417_T18EFF_M0_01_94	GSH	10	0.0	0.0	0.0	0.0
050417_T18EFF_M0_01_94	GSSG	0	6536816.0	6536816.0	1.0	0.0
050417_T18EFF_M0_01_94	GSSG	1	1377059.0	1377059.0	0.0	0.0
050417_T18EFF_M0_01_94	GSSG	2	55448.0	55448.0	0.0	0.0
050417_T18EFF_M0_01_94	GSSG	3	0.0	0.0	0.0	0.0
050417_T18EFF_M0_01_94	GSSG	4	0.0	0.0	0.0	0.0
050417_T18EFF_M0_01_94	GSSG	5	0.0	0.0	0.0	0.0
050417_T18EFF_M0_01_94	GSSG	6	0.0	0.0	0.0	0.0
050417_T18EFF_M0_01_94	GSSG	7	0.0	0.0	0.0	0.0
050417_T18EFF_M0_01_94	GSSG	8	0.0	0.0	0.0	0.0
050417_T18EFF_M0_01_94	GSSG	9	0.0	0.0	0.0	0.0
050417_T18EFF_M0_01_94	GSSG	10	0.0	0.0	0.0	0.0
050417_T18EFF_M0_01_94	GSSG	11	0.0	0.0	0.0	0.0
050417_T18EFF_M0_01_94	GSSG	12	0.0	0.0	0.0	0.0
050417_T18EFF_M0_01_94	GSSG	13	0.0	0.0	0.0	0.0
050417_T18EFF_M0_01_94	GSSG	14	0.0	0.0	0.0	0.0
050417_T18EFF_M0_01_94	GSSG	15	0.0	0.0	0.0	0.0
050417_T18EFF_M0_01_94	GSSG	16	0.0	0.0	0.0	0.0
050417_T18EFF_M0_01_94	GSSG	17	0.0	0.0	0.0	0.0
050417_T18EFF_M0_01_94	GSSG	18	0.0	0.0	0.0	0.0
050417_T18EFF_M0_01_94	GSSG	19	0.0	0.0	0.0	0.0
050417_T18EFF_M0_01_94	GSSG	20	0.0	0.0	0.0	0.0
050417_T18EFF_M0_01_94	Glutamate	0	13583260.0	13583260.0	1.0	0.0
050417_T18EFF_M0_01_94	Glutamate	1	670741.0	670741.0	0.0	0.0
050417_T18EFF_M0_01_94	Glutamate	2	11080.0	11080.0	0.0	0.0
050417_T18EFF_M0_01_94	Glutamate	3	0.0	0.0	0.0	0.0
050417_T18EFF_M0_01_94	Glutamate	4	0.0	0.0	0.0	0.0
050417_T18EFF_M0_01_94	Glutamate	5	15988.0	0.0	0.0	0.0
050417_T18EFF_M0_01_94	Glutamine	0	1297506.0	1297506.0	1.0	0.0
050417_T18EFF_M0_01_94	Glutamine	1	52626.0	52626.0	0.0	0.0
050417_T18EFF_M0_01_94	Glutamine	2	0.0	0.0	0.0	0.0
050417_T18EFF_M0_01_94	Glutamine	3	0.0	0.0	0.0	0.0
050417_T18EFF_M0_01_94	Glutamine	4	0.0	0.0	0.0	0.0
050417_T18EFF_M0_01_94	Glutamine	5	0.0	0.0	0.0	0.0
050417_T18EFF_M0_01_94	Glycine	0	4533713.0	4533713.0	1.0	0.0
050417_T18EFF_M0_01_94	Glycine	1	58071.0	58071.0	0.0	0.0
050417_T18EFF_M0_01_94	Glycine	2	0.0	0.0	0.0	0.0
050417_T18EFF_M0_01_94	Histidine	0	6154549.0	6154549.0	1.0	0.0
050417_T18EFF_M0_01_94	Histidine	1	363323.0	363323.0	0.0	0.0
050417_T18EFF_M0_01_94	Histidine	2	6447.0	6447.0	0.0	0.0
050417_T18EFF_M0_01_94	Histidine	3	0.0	0.0	0.0	0.0
050417_T18EFF_M0_01_94	Histidine	4	0.0	0.0	0.0	0.0
050417_T18EFF_M0_01_94	Histidine	5	0.0	0.0	0.0	0.0
050417_T18EFF_M0_01_94	Histidine	6	0.0	0.0	0.0	0.0
050417_T18EFF_M0_01_94	Isoleucine	0	16889512.0	16889512.0	1.0	0.0
050417_T18EFF_M0_01_94	Isoleucine	1	1093432.0	1093432.0	0.0	0.0
050417_T18EFF_M0_01_94	Isoleucine	2	17549.0	17549.0	0.0	0.0
050417_T18EFF_M0_01_94	Isoleucine	3	0.0	0.0	0.0	0.0
050417_T18EFF_M0_01_94	Isoleucine	4	0.0	0.0	0.0	0.0
050417_T18EFF_M0_01_94	Isoleucine	5	0.0	0.0	0.0	0.0
050417_T18EFF_M0_01_94	Isoleucine	6	20255.0	0.0	0.0	0.0
050417_T18EFF_M0_01_94	Leucine	0	17934430.0	17934430.0	1.0	0.0
050417_T18EFF_M0_01_94	Leucine	1	1135643.0	1135643.0	0.0	0.0
050417_T18EFF_M0_01_94	Leucine	2	21134.0	21134.0	0.0	0.0
050417_T18EFF_M0_01_94	Leucine	3	0.0	0.0	0.0	0.0
050417_T18EFF_M0_01_94	Leucine	4	0.0	0.0	0.0	0.0
050417_T18EFF_M0_01_94	Leucine	5	0.0	0.0	0.0	0.0
050417_T18EFF_M0_01_94	Leucine	6	36829.0	0.0	0.0	0.0
050417_T18EFF_M0_01_94	Lysine	0	8206754.0	8206754.0	1.0	0.0
050417_T18EFF_M0_01_94	Lysine	1	480812.0	480812.0	0.0	0.0
050417_T18EFF_M0_01_94	Lysine	2	6581.0	6581.0	0.0	0.0
050417_T18EFF_M0_01_94	Lysine	3	0.0	0.0	0.0	0.0
050417_T18EFF_M0_01_94	Lysine	4	0.0	0.0	0.0	0.0
050417_T18EFF_M0_01_94	Lysine	5	0.0	0.0	0.0	0.0
050417_T18EFF_M0_01_94	Lysine	6	0.0	0.0	0.0	0.0
050417_T18EFF_M0_01_94	Methionine	0	3464160.0	3464160.0	1.0	0.0
050417_T18EFF_M0_01_94	Methionine	1	151743.0	151743.0	0.0	0.0
050417_T18EFF_M0_01_94	Methionine	2	0.0	0.0	0.0	0.0
050417_T18EFF_M0_01_94	Methionine	3	0.0	0.0	0.0	0.0
050417_T18EFF_M0_01_94	Methionine	4	0.0	0.0	0.0	0.0
050417_T18EFF_M0_01_94	Methionine	5	0.0	0.0	0.0	0.0
050417_T18EFF_M0_01_94	Phenylalanine	0	10604204.0	10604204.0	0.9996595058632226	3.78326818641549e-05
050417_T18EFF_M0_01_94	Phenylalanine	1	1048825.0	1048825.0	0.0003404941367773941	3.78326818641549e-05
050417_T18EFF_M0_01_94	Phenylalanine	2	33663.0	33663.0	0.0	3.78326818641549e-05
050417_T18EFF_M0_01_94	Phenylalanine	3	0.0	0.0	0.0	3.78326818641549e-05
050417_T18EFF_M0_01_94	Phenylalanine	4	0.0	0.0	0.0	3.78326818641549e-05
050417_T18EFF_M0_01_94	Phenylalanine	5	0.0	0.0	0.0	3.78326818641549e-05
050417_T18EFF_M0_01_94	Phenylalanine	6	0.0	0.0	0.0	3.78326818641549e-05
050417_T18EFF_M0_01_94	Phenylalanine	7	0.0	0.0	0.0	3.78326818641549e-05
050417_T18EFF_M0_01_94	Phenylalanine	8	0.0	0.0	0.0	3.78326818641549e-05
050417_T18EFF_M0_01_94	Phenylalanine	9	17464.0	0.0	0.0	3.78326818641549e-05
050417_T18EFF_M0_01_94	Proline	0	3911523.0	3911523.0	1.0	0.0
050417_T18EFF_M0_01_94	Proline	1	157572.0	157572.0	0.0	0.0
050417_T18EFF_M0_01_94	Proline	2	0.0	0.0	0.0	0.0
050417_T18EFF_M0_01_94	Proline	3	0.0	0.0	0.0	0.0
050417_T18EFF_M0_01_94	Proline	4	0.0	0.0	0.0	0.0
050417_T18EFF_M0_01_94	Proline	5	9848.0	0.0	0.0	0.0
050417_T18EFF_M0_01_94	Serine	0	9693090.0	9693090.0	1.0	0.0
050417_T18EFF_M0_01_94	Serine	1	239512.0	239512.0	0.0	0.0
050417_T18EFF_M0_01_94	Serine	2	0.0	0.0	0.0	0.0
050417_T18EFF_M0_01_94	Serine	3	0.0	0.0	0.0	0.0
050417_T18EFF_M0_01_94	Threonine	0	14600997.0	14600997.0	1.0	0.0
050417_T18EFF_M0_01_94	Threonine	1	561456.0	561456.0	0.0	0.0
050417_T18EFF_M0_01_94	Threonine	2	0.0	0.0	0.0	0.0
050417_T18EFF_M0_01_94	Threonine	3	0.0	0.0	0.0	0.0
050417_T18EFF_M0_01_94	Threonine	4	0.0	0.0	0.0	0.0
050417_T18EFF_M0_01_94	Tryptophan	0	3186035.0	3186035.0	1.0	0.0
050417_T18EFF_M0_01_94	Tryptophan	1	345074.0	345074.0	0.0	0.0
050417_T18EFF_M0_01_94	Tryptophan	2	5530.0	5530.0	0.0	0.0
050417_T18EFF_M0_01_94	Tryptophan	3	0.0	0.0	0.0	0.0
050417_T18EFF_M0_01_94	Tryptophan	4	0.0	0.0	0.0	0.0
050417_T18EFF_M0_01_94	Tryptophan	5	0.0	0.0	0.0	0.0
050417_T18EFF_M0_01_94	Tryptophan	6	0.0	0.0	0.0	0.0
050417_T18EFF_M0_01_94	Tryptophan	7	0.0	0.0	0.0	0.0
050417_T18EFF_M0_01_94	Tryptophan	8	0.0	0.0	0.0	0.0
050417_T18EFF_M0_01_94	Tryptophan	9	0.0	0.0	0.0	0.0
050417_T18EFF_M0_01_94	Tryptophan	10	0.0	0.0	0.0	0.0
050417_T18EFF_M0_01_94	Tryptophan	11	0.0	0.0	0.0	0.0
050417_T18EFF_M0_01_94	Tyrosine	0	7194101.0	7194101.0	1.0	0.0
050417_T18EFF_M0_01_94	Tyrosine	1	505018.0	505018.0	0.0	0.0
050417_T18EFF_M0_01_94	Tyrosine	2	13721.0	13721.0	0.0	0.0
050417_T18EFF_M0_01_94	Tyrosine	3	0.0	0.0	0.0	0.0
050417_T18EFF_M0_01_94	Tyrosine	4	0.0	0.0	0.0	0.0
050417_T18EFF_M0_01_94	Tyrosine	5	0.0	0.0	0.0	0.0
050417_T18EFF_M0_01_94	Tyrosine	6	0.0	0.0	0.0	0.0
050417_T18EFF_M0_01_94	Tyrosine	7	0.0	0.0	0.0	0.0
050417_T18EFF_M0_01_94	Tyrosine	8	0.0	0.0	0.0	0.0
050417_T18EFF_M0_01_94	Tyrosine	9	0.0	0.0	0.0	0.0
050417_T18EFF_M0_01_94	Valine	0	7135134.0	7135134.0	1.0	0.0
050417_T18EFF_M0_01_94	Valine	1	372660.0	372660.0	0.0	0.0
050417_T18EFF_M0_01_94	Valine	2	0.0	0.0	0.0	0.0
050417_T18EFF_M0_01_94	Valine	3	0.0	0.0	0.0	0.0
050417_T18EFF_M0_01_94	Valine	4	0.0	0.0	0.0	0.0
050417_T18EFF_M0_01_94	Valine	5	14078.0	0.0	0.0	0.0
050417_T18EFF_M0_01_94	pyroglutamate	0	2540804.0		1.0	0.0
050417_T18EFF_M0_02_95	Alanine	0	4170605.0	4170605.0	1.0	0.0
050417_T18EFF_M0_02_95	Alanine	1	82526.0	82526.0	0.0	0.0
050417_T18EFF_M0_02_95	Alanine	2	0.0	0.0	0.0	0.0
050417_T18EFF_M0_02_95	Alanine	3	15916.0	0.0	0.0	0.0
050417_T18EFF_M0_02_95	Arginine	0	4574175.0	4574175.0	1.0	0.0
050417_T18EFF_M0_02_95	Arginine	1	256422.0	256422.0	0.0	0.0
050417_T18EFF_M0_02_95	Arginine	2	0.0	0.0	0.0	0.0
050417_T18EFF_M0_02_95	Arginine	3	0.0	0.0	0.0	0.0
050417_T18EFF_M0_02_95	Arginine	4	0.0	0.0	0.0	0.0
050417_T18EFF_M0_02_95	Arginine	5	0.0	0.0	0.0	0.0
050417_T18EFF_M0_02_95	Arginine	6	0.0	0.0	0.0	0.0
050417_T18EFF_M0_02_95	Asparagine	0	101685.0	101685.0	1.0	0.0
050417_T18EFF_M0_02_95	Asparagine	1	0.0	0.0	0.0	0.0
050417_T18EFF_M0_02_95	Asparagine	2	0.0	0.0	0.0	0.0
050417_T18EFF_M0_02_95	Asparagine	3	0.0	0.0	0.0	0.0
050417_T18EFF_M0_02_95	Asparagine	4	0.0	0.0	0.0	0.0
050417_T18EFF_M0_02_95	Aspartate	0	2674531.0	2674531.0	0.9960817521101378	0.002938685917396699
050417_T18EFF_M0_02_95	Aspartate	1	83715.0	83715.0	0.0	0.002938685917396699
050417_T18EFF_M0_02_95	Aspartate	2	0.0	0.0	0.0	0.002938685917396699
050417_T18EFF_M0_02_95	Aspartate	3	10687.0	10687.0	0.003918247889862265	0.002938685917396699
050417_T18EFF_M0_02_95	Aspartate	4	9903.0	0.0	0.0	0.002938685917396699
050417_T18EFF_M0_02_95	GSH	0	733312.0	733312.0	1.0	0.0
050417_T18EFF_M0_02_95	GSH	1	67047.0	67047.0	0.0	0.0
050417_T18EFF_M0_02_95	GSH	2	0.0	0.0	0.0	0.0
050417_T18EFF_M0_02_95	GSH	3	0.0	0.0	0.0	0.0
050417_T18EFF_M0_02_95	GSH	4	0.0	0.0	0.0	0.0
050417_T18EFF_M0_02_95	GSH	5	0.0	0.0	0.0	0.0
050417_T18EFF_M0_02_95	GSH	6	0.0	0.0	0.0	0.0
050417_T18EFF_M0_02_95	GSH	7	0.0	0.0	0.0	0.0
050417_T18EFF_M0_02_95	GSH	8	0.0	0.0	0.0	0.0
050417_T18EFF_M0_02_95	GSH	9	0.0	0.0	0.0	0.0
050417_T18EFF_M0_02_95	GSH	10	0.0	0.0	0.0	0.0
050417_T18EFF_M0_02_95	GSSG	0	7375495.0	7375495.0	1.0	0.0
050417_T18EFF_M0_02_95	GSSG	1	1540933.0	1540933.0	0.0	0.0
050417_T18EFF_M0_02_95	GSSG	2	24548.0	24548.0	0.0	0.0
050417_T18EFF_M0_02_95	GSSG	3	0.0	0.0	0.0	0.0
050417_T18EFF_M0_02_95	GSSG	4	0.0	0.0	0.0	0.0
050417_T18EFF_M0_02_95	GSSG	5	0.0	0.0	0.0	0.0
050417_T18EFF_M0_02_95	GSSG	6	0.0	0.0	0.0	0.0
050417_T18EFF_M0_02_95	GSSG	7	0.0	0.0	0.0	0.0
050417_T18EFF_M0_02_95	GSSG	8	0.0	0.0	0.0	0.0
050417_T18EFF_M0_02_95	GSSG	9	0.0	0.0	0.0	0.0
050417_T18EFF_M0_02_95	GSSG	10	0.0	0.0	0.0	0.0
